ID_CUENTA,ID_CLIENTE,MONTO,CUOTAS,NRO_COMPROBANTE,ID_PRODUCTO,ID_CANAL_DESEMBOLSO,ID_TIPO_FINANCIACION,DIAS_MORA,ID_ESTADO_CREDITO,ID_CANAL_SOLICITUD,FECHA_OTORGAMIENTO
22553,69,27650.31,47,17182359914,CBR-2,BV111,4,232,2,2,2020-04-16
22554,326,32655.83,22,17182360171,CB-1,TR333,4,3,1,3,2020-04-16
22555,463,94319.11,27,17182360308,CP-3,TR333,5,17,2,1,2020-04-16
22556,689,59256,28,17182360534,CBR-2,BV111,4,1,1,3,2020-04-16
22557,914,61952.12,41,17182360759,CBR-2,TR333,4,221,2,1,2020-04-16
22558,1083,76462.28,25,17182360928,CBR-2,TR333,4,4,1,1,2020-04-16
22559,1219,94564.05,22,17182361064,CC-1,BV111,1,6,1,2,2020-04-16
22549,156,23840.01,26,17182360001,CC-1,TR333,1,111,2,2,2020-04-15
22550,241,95436.16,32,17182360086,CCR-2,BV111,1,4,1,1,2020-04-15
22551,444,76307.22,34,17182360289,CC-1,TR333,1,226,2,1,2020-04-15
22546,182,36912.74,16,17182360027,CC-1,EF222,1,18,2,1,2020-04-14
22547,1908,27005.18,42,17182361753,CC-1,TR333,1,104,2,2,2020-04-14
22548,1965,73904.44,40,17182361810,CP-1,TR333,3,23,2,1,2020-04-14
22539,19,94530.99,33,17182359864,CC-1,BV111,1,5,1,2,2020-04-13
22540,45,79478.07,17,17182359890,CP-1,TR333,3,5,1,3,2020-04-13
22541,46,51341.18,14,17182359891,CBR-2,TR333,4,3,1,3,2020-04-13
22542,60,58579.19,39,17182359905,CC-1,EF222,1,89,2,3,2020-04-13
22543,258,21884.43,29,17182360103,CC-1,TR333,1,4,1,1,2020-04-13
22544,939,46816.14,47,17182360784,CO-1,BV111,2,71,2,1,2020-04-13
22545,964,49609.06,47,17182360809,CO-1,TR333,2,1,1,1,2020-04-13
22536,1,10800.7,44,17182359846,CC-1,BV111,1,0,1,2,2020-04-12
22537,2,64447.98,47,17182359847,COR-2,EF222,2,0,1,2,2020-04-12
22538,227,11248.42,37,17182360072,CBR-2,BV111,4,105,2,3,2020-04-12
22534,59,60009.24,26,17182359904,CC-1,BV111,1,14,2,2,2020-04-11
22535,1236,10232.85,17,17182361081,CBR-2,TR333,4,1,1,3,2020-04-11
22532,1248,27979.23,42,17182361093,CBR-2,TR333,4,154,2,3,2020-04-10
22533,1803,21135.18,17,17182361648,CPR-2,TR333,3,0,1,1,2020-04-10
22529,40,40554.03,36,17182359885,CCR-2,EF222,1,205,2,3,2020-04-09
22530,572,44528.24,15,17182360417,CO-1,EF222,2,3,1,2,2020-04-09
22531,1126,14467.41,35,17182360971,CC-1,TR333,1,5,1,3,2020-04-09
22525,207,75550.12,39,17182360052,CB-1,BV111,4,63,2,3,2020-04-08
22526,897,77762.21,35,17182360742,CBR-2,BV111,4,2,1,1,2020-04-08
22527,1538,30377.8,39,17182361383,CBR-2,TR333,4,61,2,2,2020-04-08
22528,1785,32698.04,30,17182361630,CB-1,TR333,4,26,2,3,2020-04-08
22520,11,86461.4,48,17182359856,CO-1,BV111,2,60,2,3,2020-04-07
22521,63,38782.26,12,17182359908,COR-2,TR333,2,6,1,2,2020-04-07
22522,627,25963.98,23,17182360472,CB-1,BV111,4,1,1,2,2020-04-07
22523,728,74775.15,25,17182360573,COR-2,TR333,2,4,1,3,2020-04-07
22524,1906,98054.94,47,17182361751,CC-1,TR333,1,4,1,2,2020-04-07
22516,13,75139.29,36,17182359858,COR-2,TR333,2,22,2,3,2020-04-06
22517,41,65309.67,42,17182359886,CO-1,BV111,2,108,2,1,2020-04-06
22518,645,19683.3,17,17182360490,CB-1,TR333,4,2,1,3,2020-04-06
22519,1446,43951.35,22,17182361291,CC-1,TR333,1,0,1,3,2020-04-06
22513,10,46154.67,19,17182359855,CO-1,EF222,2,2,1,2,2020-04-05
22514,1512,78156.31,48,17182361357,CP-1,EF222,3,2,1,3,2020-04-05
22515,1695,56073.49,47,17182361540,CC-1,TR333,1,68,2,2,2020-04-05
22509,27,37658.12,27,17182359872,CC-1,BV111,1,30,2,3,2020-04-04
22510,482,49114.63,15,17182360327,CO-1,EF222,2,77,2,2,2020-04-04
22511,560,22991.55,46,17182360405,CPR-4,EF222,5,156,2,3,2020-04-04
22512,840,26653.92,24,17182360685,CP-1,EF222,3,141,2,3,2020-04-04
22506,710,51432.29,18,17182360555,CPR-2,EF222,3,5,1,3,2020-04-03
22507,1540,11009.31,27,17182361385,CBR-2,EF222,4,84,2,2,2020-04-03
22508,1849,87846.66,20,17182361694,CC-1,BV111,1,148,2,3,2020-04-03
22500,26,66670.68,28,17182359871,CPR-2,TR333,3,108,2,3,2020-04-02
22501,49,26430.81,38,17182359894,CP-1,BV111,3,182,2,2,2020-04-02
22502,62,63602.68,21,17182359907,CC-1,EF222,1,15,2,2,2020-04-02
22503,564,38820.55,24,17182360409,CB-1,TR333,4,9,2,1,2020-04-02
22504,1350,20945.34,36,17182361195,CBR-2,EF222,4,3,1,2,2020-04-02
22505,1799,24612.87,38,17182361644,CPR-4,BV111,5,6,1,2,2020-04-02
22496,35,61421.5,31,17182359880,CBR-2,TR333,4,3,1,2,2020-04-01
22497,422,86313.94,44,17182360267,CBR-2,EF222,4,78,2,1,2020-04-01
22498,929,17179.51,24,17182360774,CBR-2,BV111,4,2,1,3,2020-04-01
22499,1361,20793.07,22,17182361206,CBR-2,BV111,4,6,1,1,2020-04-01
22490,4,64401.38,26,17182359849,CBR-2,TR333,4,157,2,1,2020-03-31
22491,6,11736.83,16,17182359851,CBR-2,TR333,4,4,1,2,2020-03-31
22492,53,34040.55,30,17182359898,CB-1,TR333,4,207,2,2,2020-03-31
22493,735,26333.31,22,17182360580,CO-1,TR333,2,176,2,2,2020-03-31
22494,973,33983.21,40,17182360818,CC-1,TR333,1,1,1,1,2020-03-31
22495,1742,99453.44,24,17182361587,CPR-2,EF222,3,89,2,1,2020-03-31
22488,5,18893.3,35,17182359850,CBR-2,TR333,4,2,1,3,2020-03-30
22489,33,67931.19,23,17182359878,CCR-2,TR333,1,60,2,3,2020-03-30
22482,29,27847.36,42,17182359874,CC-1,BV111,1,36,2,1,2020-03-29
22483,36,66296.52,34,17182359881,CCR-2,TR333,1,163,2,1,2020-03-29
22484,378,96312.4,43,17182360223,CCR-2,TR333,1,126,2,1,2020-03-29
22485,489,45503.03,36,17182360334,CP-3,BV111,5,1,1,1,2020-03-29
22486,826,37127.91,26,17182360671,CPR-2,TR333,3,0,1,1,2020-03-29
22487,1914,64986.87,43,17182361759,CC-1,TR333,1,0,1,3,2020-03-29
22481,988,80182.41,47,17182360833,CC-1,TR333,1,74,2,2,2020-03-28
22473,52,31173.49,21,17182359897,CC-1,EF222,1,5,1,1,2020-03-27
22474,56,65827.94,28,17182359901,CP-1,TR333,3,3,1,1,2020-03-27
22475,58,91225.67,42,17182359903,CO-1,TR333,2,130,2,1,2020-03-27
22476,107,19145.48,33,17182359952,CBR-2,BV111,4,3,1,3,2020-03-27
22477,696,89145.4,25,17182360541,CBR-2,TR333,4,23,2,1,2020-03-27
22478,729,18621.73,43,17182360574,CCR-2,BV111,1,6,1,2,2020-03-27
22479,932,46175.21,43,17182360777,CBR-2,EF222,4,92,2,3,2020-03-27
22480,944,59986.66,18,17182360789,CC-1,TR333,1,92,2,1,2020-03-27
22472,822,55808.81,18,17182360667,CO-1,EF222,2,115,2,3,2020-03-26
22470,17,68490.02,34,17182359862,CBR-2,BV111,4,4,1,2,2020-03-25
22471,24,98353.34,22,17182359869,COR-2,TR333,2,1,1,1,2020-03-25
22469,1266,53893.51,31,17182361111,CC-1,TR333,1,142,2,1,2020-03-24
22464,25,91179.41,17,17182359870,COR-2,TR333,2,22,2,3,2020-03-23
22465,218,77623.43,32,17182360063,CC-1,TR333,1,0,1,1,2020-03-23
22466,320,64825.63,48,17182360165,CC-1,EF222,1,202,2,1,2020-03-23
22467,519,69727.36,39,17182360364,CCR-2,BV111,1,5,1,2,2020-03-23
22468,1343,85122.07,21,17182361188,COR-2,TR333,2,5,1,3,2020-03-23
22460,31,31723.43,27,17182359876,CCR-2,BV111,1,1,1,2,2020-03-22
22461,43,45647.75,12,17182359888,CB-1,TR333,4,5,1,1,2020-03-22
22462,456,36844.04,29,17182360301,CC-1,TR333,1,31,2,1,2020-03-22
22463,1827,52316.71,47,17182361672,CO-1,BV111,2,4,1,1,2020-03-22
22458,3,87716.06,20,17182359848,CPR-2,TR333,3,0,1,3,2020-03-21
22459,18,94537.16,48,17182359863,CCR-2,TR333,1,47,2,3,2020-03-21
22457,104,85569.77,43,17182359949,CC-1,TR333,1,215,2,1,2020-03-20
22455,229,47889.15,30,17182360074,CC-1,BV111,1,0,1,3,2020-03-19
22456,1341,36517.2,22,17182361186,CBR-2,BV111,4,37,2,2,2020-03-19
22450,466,44268.58,14,17182360311,CO-1,TR333,2,60,2,1,2020-03-18
22451,913,98366.37,14,17182360758,COR-2,TR333,2,6,1,1,2020-03-18
22452,1029,30028.77,42,17182360874,CB-1,BV111,4,3,1,2,2020-03-18
22453,1091,81635.16,19,17182360936,COR-2,BV111,2,140,2,1,2020-03-18
22454,1312,30312.37,20,17182361157,CBR-2,EF222,4,0,1,1,2020-03-18
22449,1673,93717.45,12,17182361518,CBR-2,TR333,4,139,2,1,2020-03-17
22446,449,95089.88,20,17182360294,CC-1,BV111,1,116,2,1,2020-03-16
22447,979,78652.25,31,17182360824,CBR-2,BV111,4,3,1,2,2020-03-16
22448,1116,35916.87,30,17182360961,CBR-2,TR333,4,3,1,1,2020-03-16
23480,237,95563.04,15,17182360082,CC-1,BV111,1,2,1,2,2020-03-15
23481,238,59325.22,16,17182360083,CB-1,TR333,4,5,1,2,2020-03-15
23482,239,27605.31,37,17182360084,CC-1,BV111,1,130,2,2,2020-03-15
23483,240,16685.06,27,17182360085,CC-1,EF222,1,0,1,3,2020-03-15
23484,242,10870.53,32,17182360087,CC-1,EF222,1,0,1,3,2020-03-15
23485,243,69330.26,47,17182360088,CC-1,TR333,1,1,1,3,2020-03-15
23486,244,26975.11,13,17182360089,CCR-2,TR333,1,156,2,1,2020-03-15
23487,245,48583.7,44,17182360090,CC-1,TR333,1,239,2,1,2020-03-15
23488,246,45140.93,24,17182360091,CC-1,TR333,1,118,2,3,2020-03-15
23489,247,58440.57,29,17182360092,CC-1,BV111,1,220,2,1,2020-03-15
23490,250,60734.05,29,17182360095,CCR-2,EF222,1,1,1,3,2020-03-15
23491,252,80138.13,42,17182360097,CC-1,EF222,1,36,2,3,2020-03-15
23492,757,61853.4,38,17182360602,CBR-2,BV111,4,1,1,3,2020-03-15
23493,832,22100.35,39,17182360677,CP-3,EF222,5,63,2,1,2020-03-15
22444,997,80539.65,13,17182360842,CBR-2,BV111,4,4,1,1,2020-03-15
23494,1092,58077.49,17,17182360937,CB-1,EF222,4,2,1,2,2020-03-15
22445,1416,20955.74,45,17182361261,CO-1,TR333,2,0,1,2,2020-03-15
23495,1646,35240.03,12,17182361491,CCR-2,TR333,1,14,2,3,2020-03-15
22440,548,52792.93,13,17182360393,CO-1,TR333,2,2,1,3,2020-03-14
22441,841,38302.19,13,17182360686,CC-1,BV111,1,154,2,1,2020-03-14
22442,1049,48006.87,27,17182360894,CC-1,BV111,1,6,1,1,2020-03-14
22443,1383,35607.11,33,17182361228,CC-1,TR333,1,105,2,2,2020-03-14
22436,625,22980.64,32,17182360470,CC-1,TR333,1,5,1,1,2020-03-13
22437,1152,18218.14,14,17182360997,CB-1,EF222,4,4,1,2,2020-03-13
22438,1835,35568.2,44,17182361680,CC-1,TR333,1,182,2,3,2020-03-13
22439,1842,86958.23,12,17182361687,CBR-2,EF222,4,0,1,1,2020-03-13
22433,692,14161.99,41,17182360537,COR-2,EF222,2,3,1,2,2020-03-12
22434,1523,72741.73,30,17182361368,CP-1,TR333,3,135,2,1,2020-03-12
22435,1825,23555.86,13,17182361670,CC-1,TR333,1,6,1,3,2020-03-12
22428,492,60439.3,45,17182360337,CCR-2,EF222,1,0,1,1,2020-03-11
22429,916,96352.98,21,17182360761,CC-1,TR333,1,6,1,1,2020-03-11
22430,1202,13844.58,40,17182361047,CB-1,EF222,4,152,2,2,2020-03-11
22431,1504,12106.37,17,17182361349,CO-1,TR333,2,2,1,1,2020-03-11
22432,1971,31133.83,47,17182361816,CB-1,BV111,4,26,2,2,2020-03-11
22422,497,74801.75,42,17182360342,CCR-2,BV111,1,6,1,1,2020-03-10
22423,714,81834.95,38,17182360559,CCR-2,TR333,1,4,1,3,2020-03-10
22424,715,94184.65,30,17182360560,CBR-2,TR333,4,1,1,1,2020-03-10
22425,1306,43519.02,17,17182361151,CO-1,TR333,2,6,1,2,2020-03-10
22426,1309,19627.88,39,17182361154,CC-1,BV111,1,69,2,1,2020-03-10
22427,1724,70467.43,28,17182361569,CP-1,TR333,3,4,1,1,2020-03-10
22417,782,72346.35,48,17182360627,CBR-2,EF222,4,3,1,1,2020-03-09
22418,1012,13116.21,24,17182360857,CCR-2,EF222,1,5,1,3,2020-03-09
22419,1030,28053.43,37,17182360875,COR-2,EF222,2,205,2,2,2020-03-09
22420,1270,70691.54,29,17182361115,CC-1,EF222,1,116,2,3,2020-03-09
22421,1649,43215.23,19,17182361494,CC-1,BV111,1,2,1,2,2020-03-09
22414,372,19981.32,27,17182360217,CO-1,EF222,2,205,2,1,2020-03-08
22415,1378,11113.38,23,17182361223,CBR-2,TR333,4,83,2,2,2020-03-08
22416,1981,53686.18,12,17182361826,CBR-2,BV111,4,5,1,1,2020-03-08
22412,1541,72271.02,34,17182361386,CCR-2,BV111,1,2,1,3,2020-03-07
22413,1861,72038.64,42,17182361706,CC-1,BV111,1,3,1,1,2020-03-07
22409,213,19840.74,25,17182360058,CC-1,TR333,1,18,2,2,2020-03-06
22410,1272,80371.04,32,17182361117,COR-2,EF222,2,217,2,3,2020-03-06
22411,1744,80780.18,17,17182361589,COR-2,TR333,2,65,2,3,2020-03-06
22404,390,68200.05,28,17182360235,CCR-2,EF222,1,167,2,2,2020-03-05
22405,506,95642.53,34,17182360351,CP-3,TR333,5,4,1,2,2020-03-05
22406,1310,80758.87,16,17182361155,CBR-2,EF222,4,78,2,2,2020-03-05
22407,1829,25821.68,25,17182361674,CP-1,BV111,3,109,2,2,2020-03-05
22408,1934,20414.18,29,17182361779,CBR-2,TR333,4,213,2,2,2020-03-05
22401,370,23538.32,29,17182360215,CC-1,EF222,1,2,1,3,2020-03-03
22402,1500,19889.53,45,17182361345,CP-1,EF222,3,191,2,1,2020-03-03
22403,1698,42042.54,27,17182361543,CBR-2,TR333,4,1,1,1,2020-03-03
22399,125,53061.68,40,17182359970,CC-1,TR333,1,6,1,2,2020-03-02
22400,968,45843.56,43,17182360813,CBR-2,TR333,4,2,1,2,2020-03-02
22396,810,19108.08,42,17182360655,CBR-2,EF222,4,31,2,3,2020-03-01
22397,1001,56503.3,38,17182360846,CC-1,BV111,1,50,2,2,2020-03-01
22398,1169,59715.94,18,17182361014,CB-1,BV111,4,3,1,1,2020-03-01
22392,1189,57351.52,26,17182361034,COR-2,BV111,2,3,1,2,2020-02-29
22393,1205,38132.67,46,17182361050,CC-1,TR333,1,207,2,1,2020-02-29
22394,1340,38073.51,48,17182361185,CC-1,EF222,1,156,2,2,2020-02-29
22395,1769,91152.63,40,17182361614,CC-1,BV111,1,77,2,2,2020-02-29
22391,1204,67951.21,45,17182361049,CB-1,TR333,4,118,2,1,2020-02-27
22389,606,88556.49,30,17182360451,COR-2,TR333,2,188,2,2,2020-02-26
22390,836,46926.84,15,17182360681,CPR-4,TR333,5,4,1,3,2020-02-26
22385,722,57176.92,15,17182360567,CB-1,EF222,4,176,2,2,2020-02-25
22386,825,63910.23,20,17182360670,CC-1,TR333,1,1,1,2,2020-02-25
22387,870,87641.99,20,17182360715,COR-2,EF222,2,216,2,1,2020-02-25
22388,1588,84398.87,26,17182361433,CBR-2,TR333,4,11,2,1,2020-02-25
22381,875,77376.67,19,17182360720,CC-1,TR333,1,238,2,2,2020-02-24
22382,1071,34520.81,17,17182360916,CCR-2,BV111,1,239,2,1,2020-02-24
22383,1334,21206.19,19,17182361179,CBR-2,TR333,4,0,1,2,2020-02-24
22384,1344,97649.08,22,17182361189,CC-1,TR333,1,153,2,2,2020-02-24
22377,598,78264.32,14,17182360443,CC-1,TR333,1,62,2,2,2020-02-22
22378,1246,39811.15,36,17182361091,CB-1,TR333,4,2,1,1,2020-02-22
22379,1276,19194.33,43,17182361121,CBR-2,TR333,4,76,2,2,2020-02-22
22380,1826,43550,15,17182361671,CPR-2,TR333,3,2,1,1,2020-02-22
22376,688,91688.29,37,17182360533,CPR-2,TR333,3,6,1,1,2020-02-21
22375,1984,68604.34,24,17182361829,CC-1,TR333,1,17,2,2,2020-02-20
22373,1051,76268.11,36,17182360896,CB-1,BV111,4,16,2,2,2020-02-19
22374,1617,92878.55,25,17182361462,CP-1,BV111,3,6,1,3,2020-02-19
22370,642,24747.4,28,17182360487,CC-1,EF222,1,4,1,1,2020-02-18
22371,953,99972.61,45,17182360798,CBR-2,TR333,4,216,2,1,2020-02-18
22372,1317,61530.77,47,17182361162,CBR-2,BV111,4,86,2,3,2020-02-18
22367,928,17446.53,21,17182360773,CBR-2,TR333,4,61,2,1,2020-02-17
22368,1578,71965.45,25,17182361423,CP-1,TR333,3,1,1,1,2020-02-17
22369,1977,17940.35,38,17182361822,CBR-2,BV111,4,6,1,1,2020-02-17
22366,1442,21222.18,43,17182361287,CO-1,EF222,2,156,2,3,2020-02-16
22364,654,47002.64,33,17182360499,CPR-2,TR333,3,221,2,2,2020-02-15
22365,896,99929.46,48,17182360741,CC-1,TR333,1,135,2,1,2020-02-15
22362,500,11416.34,19,17182360345,CCR-2,EF222,1,5,1,3,2020-02-13
22363,1767,50774.26,34,17182361612,CP-1,BV111,3,2,1,1,2020-02-13
22361,866,48258.44,18,17182360711,CC-1,TR333,1,35,2,2,2020-02-12
22354,639,56491.79,27,17182360484,CBR-2,BV111,4,3,1,1,2020-02-11
22355,720,31652.92,17,17182360565,CP-1,EF222,3,4,1,1,2020-02-11
22356,727,97528.64,32,17182360572,CBR-2,BV111,4,5,1,1,2020-02-11
22357,743,91213.54,48,17182360588,CB-1,TR333,4,148,2,3,2020-02-11
22358,873,15649.42,41,17182360718,COR-2,TR333,2,217,2,1,2020-02-11
22359,1041,95921.05,15,17182360886,CC-1,BV111,1,3,1,2,2020-02-11
22360,1168,36932.05,25,17182361013,CPR-4,TR333,5,144,2,3,2020-02-11
22352,467,35323.29,43,17182360312,CO-1,BV111,2,156,2,1,2020-02-10
22353,1935,50393.27,44,17182361780,CC-1,TR333,1,85,2,3,2020-02-10
22351,602,86112.34,20,17182360447,CBR-2,EF222,4,0,1,1,2020-02-09
22350,1687,78086.43,21,17182361532,CC-1,BV111,1,3,1,3,2020-02-08
22348,485,27368.09,13,17182360330,CO-1,TR333,2,3,1,1,2020-02-07
22349,1802,92600.72,35,17182361647,CBR-2,EF222,4,6,1,1,2020-02-07
22345,1146,45979.65,42,17182360991,CC-1,TR333,1,5,1,2,2020-02-06
22346,1278,25557.63,29,17182361123,CC-1,TR333,1,1,1,3,2020-02-06
22347,1820,39129.46,22,17182361665,CPR-4,EF222,5,4,1,2,2020-02-06
22344,571,92182.31,42,17182360416,CCR-2,BV111,1,4,1,1,2020-02-05
22343,904,42457.73,25,17182360749,CO-1,TR333,2,205,2,3,2020-02-04
22341,759,37882.54,36,17182360604,CCR-2,BV111,1,52,2,3,2020-02-03
22342,1396,53286.94,46,17182361241,CCR-2,TR333,1,223,2,1,2020-02-03
22339,970,44026.05,39,17182360815,COR-2,EF222,2,5,1,1,2020-02-02
22340,1593,38792.68,34,17182361438,CO-1,TR333,2,91,2,3,2020-02-02
22335,98,41050.86,16,17182359943,CBR-2,TR333,4,6,1,2,2020-01-31
22336,106,52184.38,17,17182359951,CC-1,TR333,1,126,2,1,2020-01-31
22337,1082,66993.57,30,17182360927,CB-1,EF222,4,55,2,3,2020-01-31
22338,1870,84300.55,38,17182361715,CC-1,EF222,1,1,1,1,2020-01-31
22327,79,52378.86,12,17182359924,CC-1,BV111,1,133,2,2,2020-01-30
22328,103,67197.29,35,17182359948,CC-1,TR333,1,6,1,1,2020-01-30
22329,117,62880.12,43,17182359962,CC-1,BV111,1,1,1,1,2020-01-30
22330,165,69585.06,15,17182360010,CC-1,TR333,1,2,1,1,2020-01-30
22331,922,63383.9,16,17182360767,CCR-2,EF222,1,104,2,1,2020-01-30
22332,1247,98512.63,26,17182361092,CBR-2,BV111,4,2,1,2,2020-01-30
22333,1290,43669.86,14,17182361135,CO-1,EF222,2,6,1,1,2020-01-30
22334,1623,98703.9,14,17182361468,CBR-2,TR333,4,2,1,1,2020-01-30
22321,81,52003.41,23,17182359926,CCR-2,BV111,1,6,1,3,2020-01-29
22322,90,35835.31,16,17182359935,CB-1,EF222,4,99,2,1,2020-01-29
22323,842,54508.2,13,17182360687,COR-2,EF222,2,226,2,2,2020-01-29
22324,942,28339.38,39,17182360787,CB-1,EF222,4,1,1,3,2020-01-29
22325,986,49252.44,26,17182360831,CCR-2,TR333,1,140,2,1,2020-01-29
22326,1395,31492.76,43,17182361240,CPR-2,TR333,3,118,2,3,2020-01-29
22315,88,19510.24,35,17182359933,CC-1,TR333,1,4,1,1,2020-01-28
22316,94,75196.22,34,17182359939,CC-1,TR333,1,46,2,1,2020-01-28
22317,100,72083.69,35,17182359945,CC-1,EF222,1,16,2,2,2020-01-28
22318,404,67077.34,27,17182360249,CBR-2,TR333,4,6,1,2,2020-01-28
22319,740,89844.89,41,17182360585,CO-1,EF222,2,140,2,3,2020-01-28
22320,1182,57534.81,45,17182361027,CBR-2,EF222,4,0,1,2,2020-01-28
22311,67,31256.7,39,17182359912,CCR-2,BV111,1,6,1,1,2020-01-27
22312,99,58453.75,42,17182359944,CC-1,BV111,1,73,2,3,2020-01-27
22313,111,90750.94,32,17182359956,CC-1,BV111,1,102,2,2,2020-01-27
22314,123,90190.64,30,17182359968,CCR-2,TR333,1,3,1,1,2020-01-27
22307,95,42687.29,29,17182359940,CC-1,TR333,1,210,2,2,2020-01-26
22308,101,78210.44,17,17182359946,CCR-2,BV111,1,4,1,2,2020-01-26
22309,113,18004.19,40,17182359958,CCR-2,TR333,1,5,1,2,2020-01-26
22310,861,45764.89,37,17182360706,CC-1,BV111,1,1,1,2,2020-01-26
22304,39,20700.57,39,17182359884,CO-1,BV111,2,4,1,3,2020-01-25
22305,71,89443.17,21,17182359916,CC-1,BV111,1,2,1,2,2020-01-25
22306,84,99103.15,13,17182359929,CB-1,TR333,4,6,1,2,2020-01-25
22296,75,19041.94,41,17182359920,CC-1,TR333,1,148,2,2,2020-01-24
22297,118,32817.85,44,17182359963,CC-1,TR333,1,5,1,3,2020-01-24
22298,121,42912.58,17,17182359966,CC-1,BV111,1,5,1,2,2020-01-24
22299,127,66179.04,19,17182359972,CBR-2,BV111,4,0,1,1,2020-01-24
22300,526,89315.88,33,17182360371,CP-3,TR333,5,1,1,3,2020-01-24
22301,700,47520.36,48,17182360545,CBR-2,EF222,4,120,2,3,2020-01-24
22302,737,84515.1,34,17182360582,CBR-2,BV111,4,154,2,2,2020-01-24
22303,800,29979.91,29,17182360645,CPR-2,EF222,3,5,1,1,2020-01-24
22292,65,62097.16,38,17182359910,CC-1,TR333,1,0,1,3,2020-01-23
22293,128,96852.97,26,17182359973,CC-1,TR333,1,50,2,3,2020-01-23
22294,231,45116.63,31,17182360076,CC-1,BV111,1,81,2,2,2020-01-23
22295,753,71959.97,27,17182360598,CBR-2,TR333,4,111,2,2,2020-01-23
22290,1052,93896.45,16,17182360897,CB-1,EF222,4,156,2,3,2020-01-22
22291,1242,59730.64,41,17182361087,CB-1,EF222,4,0,1,3,2020-01-22
22287,82,45102.73,32,17182359927,CC-1,EF222,1,191,2,3,2020-01-21
22288,119,66609.4,27,17182359964,CC-1,BV111,1,2,1,1,2020-01-21
22289,126,67831.04,46,17182359971,CC-1,TR333,1,1,1,1,2020-01-21
22278,64,16067.68,25,17182359909,CC-1,TR333,1,2,1,2,2020-01-20
22279,74,19795.46,31,17182359919,CC-1,TR333,1,1,1,1,2020-01-20
22280,97,93965.14,38,17182359942,CC-1,BV111,1,85,2,2,2020-01-20
22281,110,31295,48,17182359955,CC-1,EF222,1,131,2,1,2020-01-20
22282,114,97147.16,27,17182359959,CCR-2,TR333,1,3,1,2,2020-01-20
22283,853,28913.16,45,17182360698,CC-1,TR333,1,3,1,3,2020-01-20
22284,1065,81609.1,34,17182360910,CBR-2,TR333,4,4,1,3,2020-01-20
22285,1406,74963.53,36,17182361251,CP-1,TR333,3,231,2,1,2020-01-20
22286,1594,50830.36,41,17182361439,CBR-2,TR333,4,6,1,3,2020-01-20
22273,96,90631.24,24,17182359941,CCR-2,TR333,1,4,1,2,2020-01-19
22274,116,97222.14,24,17182359961,CBR-2,TR333,4,4,1,2,2020-01-19
22275,129,14774.01,43,17182359974,CCR-2,BV111,1,0,1,2,2020-01-19
22276,1180,54656.68,38,17182361025,CBR-2,EF222,4,3,1,3,2020-01-19
22277,1466,98265.05,23,17182361311,CBR-2,TR333,4,3,1,1,2020-01-19
22269,83,98427.98,17,17182359928,CBR-2,TR333,4,2,1,1,2020-01-18
22270,102,56627.38,23,17182359947,CC-1,EF222,1,2,1,2,2020-01-18
22271,120,96765.84,39,17182359965,CC-1,EF222,1,6,1,1,2020-01-18
22272,794,82235.27,18,17182360639,CC-1,TR333,1,138,2,2,2020-01-18
22267,1727,85460.52,21,17182361572,CCR-2,BV111,1,64,2,1,2020-01-17
22268,1812,74284.72,32,17182361657,CP-1,EF222,3,0,1,1,2020-01-17
22264,78,37429.59,28,17182359923,CC-1,TR333,1,1,1,3,2020-01-16
22265,683,11394.66,12,17182360528,CPR-2,TR333,3,15,2,2,2020-01-16
22266,1226,97808.72,12,17182361071,CBR-2,TR333,4,5,1,2,2020-01-16
22258,354,78135.73,31,17182360199,CC-1,TR333,1,1,1,2,2020-01-15
22259,417,44927.69,14,17182360262,CBR-2,BV111,4,87,2,2,2020-01-15
22260,475,74930.92,37,17182360320,CC-1,TR333,1,2,1,2,2020-01-15
22261,1111,75357.04,24,17182360956,CC-1,BV111,1,144,2,1,2020-01-15
22262,1615,27064.71,43,17182361460,CO-1,TR333,2,61,2,2,2020-01-15
22263,1626,65909.13,47,17182361471,CBR-2,TR333,4,182,2,2,2020-01-15
22257,550,46282.39,39,17182360395,CP-3,EF222,5,147,2,3,2020-01-14
22254,155,99361.18,19,17182360000,CC-1,TR333,1,221,2,1,2020-01-13
22255,272,67848.28,37,17182360117,CC-1,EF222,1,2,1,1,2020-01-13
22256,778,52825.12,22,17182360623,CPR-2,TR333,3,9,2,3,2020-01-13
22250,109,44824.68,25,17182359954,CC-1,BV111,1,0,1,2,2020-01-12
22251,324,73175.65,39,17182360169,CC-1,TR333,1,126,2,1,2020-01-12
22252,1240,40142.31,22,17182361085,CC-1,EF222,1,6,1,2,2020-01-12
22253,1676,75685.38,48,17182361521,CO-1,TR333,2,233,2,2,2020-01-12
22247,1112,76546.21,33,17182360957,CO-1,EF222,2,238,2,1,2020-01-11
22248,1402,47678.83,25,17182361247,CCR-2,EF222,1,1,1,2,2020-01-11
22249,1885,64131.02,46,17182361730,CC-1,TR333,1,32,2,3,2020-01-11
22242,343,18492.03,14,17182360188,CC-1,TR333,1,1,1,1,2020-01-10
22243,600,99867.77,40,17182360445,CC-1,EF222,1,222,2,2,2020-01-10
22244,779,24163.77,31,17182360624,CPR-2,BV111,3,119,2,1,2020-01-10
22245,1435,26428.67,30,17182361280,CCR-2,TR333,1,0,1,3,2020-01-10
